component_type,machine_id,temperature,vibration,pressure,motor_current,production_speed,defect_count,humidity,torque,sensor_accuracy,risk_level
Steering,M-923,29.39,4.0,109.8,35.37,85.96,3,87.32,69.74,85.2,0
Steering,M-871,72.75,2.48,146.45,24.29,135.41,0,79.02,81.29,89.61,0
Occupant Safety,M-549,53.18,4.65,65.71,37.08,134.76,2,25.26,233.44,95.28,0
Seat Belt,M-565,48.77,2.32,117.99,6.98,91.41,0,32.42,255.98,86.52,0
Occupant Safety,M-480,99.81,2.73,162.87,19.35,178.29,3,72.31,184.32,89.5,0
Occupant Safety,M-638,35.98,3.21,101.62,34.71,146.24,1,25.89,389.6,94.19,0
Steering,M-930,67.81,4.89,109.37,26.38,57.59,2,89.61,226.98,91.13,0
Steering,M-244,55.6,4.4,176.16,40.29,165.96,4,30.67,266.63,85.41,1
Occupant Safety,M-178,65.79,2.78,138.07,8.96,178.07,0,71.67,388.81,98.91,0
Occupant Safety,M-118,77.91,4.5,189.86,15.58,116.87,4,21.06,179.51,95.03,0
Steering,M-307,25.06,0.97,56.92,36.43,127.56,0,72.68,249.41,93.29,0
Occupant Safety,M-192,52.11,2.28,171.72,27.99,167.45,0,80.41,93.31,98.73,0
Steering,M-119,85.11,1.09,112.9,38.61,132.44,1,38.65,294.61,84.17,0
Occupant Safety,M-918,83.86,2.32,103.71,10.43,159.78,1,66.81,254.26,87.87,0
Seat Belt,M-916,68.48,1.57,122.45,13.58,140.28,0,22.42,111.34,93.86,0
Steering,M-395,59.92,2.49,123.63,49.55,150.44,2,89.89,129.43,92.96,0
Occupant Safety,M-578,93.64,3.23,217.31,19.38,64.48,4,44.32,178.12,93.07,0
Occupant Safety,M-520,39.32,3.27,245.77,37.29,129.04,4,88.03,357.26,99.94,0
Airbag,M-410,34.78,4.15,157.8,41.54,194.39,6,88.44,205.77,85.59,2
Airbag,M-436,95.25,0.28,127.75,28.29,167.54,1,29.81,158.57,97.49,0
Occupant Safety,M-623,82.6,3.17,179.0,29.48,162.37,2,40.46,325.77,81.09,0
Seat Belt,M-663,70.48,1.56,175.62,7.61,199.94,0,72.85,291.78,94.47,0
Airbag,M-104,77.49,2.35,211.52,15.71,96.88,0,52.73,285.29,82.38,0
Seat Belt,M-699,92.07,1.09,231.25,42.54,140.33,4,49.96,384.12,81.64,1
Occupant Safety,M-109,25.04,4.49,181.68,18.42,169.97,1,80.92,53.55,87.83,0
Seat Belt,M-926,29.56,0.44,219.82,42.93,85.41,1,88.02,151.26,93.35,0
Occupant Safety,M-712,89.88,4.73,73.59,21.5,121.46,5,78.11,146.83,93.04,1
Seat Belt,M-641,89.48,1.92,133.99,41.29,118.02,4,61.09,192.19,86.36,1
Occupant Safety,M-441,65.65,2.39,244.68,10.73,80.15,0,33.93,206.19,80.08,0
Airbag,M-983,79.74,0.77,94.33,11.56,94.19,0,79.02,177.79,95.93,0
Seat Belt,M-349,98.34,4.45,70.11,45.62,193.77,9,59.62,323.76,96.21,2
Occupant Safety,M-731,69.3,0.39,74.43,26.43,155.23,0,32.6,74.57,85.85,0
Seat Belt,M-471,73.72,1.74,56.22,48.78,52.43,2,80.37,194.27,93.85,0
Seat Belt,M-271,49.33,1.82,198.15,44.28,145.17,2,67.77,341.15,81.14,0
Steering,M-383,89.5,4.92,247.98,47.18,179.97,9,22.22,143.31,96.83,2
Seat Belt,M-252,58.04,2.86,186.16,7.53,151.4,0,60.7,320.0,89.94,0
Occupant Safety,M-813,50.71,2.25,236.98,10.27,50.48,0,54.94,269.71,99.64,0
Airbag,M-166,38.0,2.48,231.77,22.45,138.51,0,48.97,271.72,88.37,0
Seat Belt,M-697,73.69,1.66,232.45,49.02,154.19,2,66.43,239.93,88.14,0
Occupant Safety,M-786,52.14,3.54,123.42,49.59,85.88,5,57.52,167.15,88.07,0
Occupant Safety,M-435,54.03,1.33,238.67,34.43,120.45,0,27.99,248.5,95.78,0
Steering,M-249,39.03,1.54,103.94,34.52,175.25,0,54.97,50.75,87.74,0
Airbag,M-765,36.62,1.93,89.8,43.7,183.98,2,47.98,385.49,87.97,0
Airbag,M-245,26.64,2.7,191.44,13.04,89.55,0,68.74,307.09,92.43,0
Steering,M-782,50.23,3.77,68.31,43.25,127.5,4,26.84,189.11,81.01,0
Seat Belt,M-742,61.37,4.61,75.99,41.83,72.86,3,26.17,237.88,85.32,1
Steering,M-664,43.82,3.84,200.91,22.25,61.42,4,67.69,339.8,83.86,0
Airbag,M-152,79.6,3.97,198.12,11.73,164.63,2,56.93,232.98,93.39,0
Airbag,M-830,49.14,4.82,202.59,7.9,84.6,2,81.29,191.22,80.72,0
Seat Belt,M-356,67.05,3.94,145.89,41.23,156.94,4,64.71,261.47,86.46,0
Airbag,M-313,82.43,3.76,65.81,48.67,162.66,7,34.82,320.11,98.91,2
Occupant Safety,M-800,37.28,0.38,57.12,47.57,116.43,2,35.43,345.49,89.49,0
Airbag,M-481,98.74,1.05,75.09,30.06,184.57,1,25.83,60.74,96.4,0
Occupant Safety,M-630,59.47,1.1,248.1,25.48,52.84,0,23.43,54.87,96.16,0
Seat Belt,M-982,97.51,3.44,63.74,23.9,177.08,5,20.01,327.24,85.6,0
Airbag,M-185,43.8,3.46,242.95,22.57,190.88,2,37.65,375.04,94.02,0
Airbag,M-696,77.47,2.86,77.46,32.66,195.64,0,47.79,224.88,81.71,0
Airbag,M-603,75.84,3.9,62.48,20.72,185.5,1,24.78,156.65,84.64,0
Airbag,M-600,63.08,1.84,164.55,16.13,82.24,0,50.31,293.02,93.09,0
Airbag,M-260,84.25,1.36,194.49,35.59,55.88,1,85.41,326.02,84.36,0
Seat Belt,M-998,26.24,3.55,169.16,8.76,111.78,1,81.2,321.28,81.45,0
Steering,M-765,59.47,0.83,173.76,5.3,106.37,0,25.55,67.44,94.84,0
Occupant Safety,M-615,31.14,2.86,77.93,45.36,137.57,2,82.6,239.49,94.14,0
Steering,M-796,69.44,3.5,200.01,19.56,81.05,4,40.81,59.17,97.44,0
Airbag,M-596,86.57,4.84,193.76,12.34,92.8,4,21.13,393.69,89.48,1
Steering,M-121,64.48,0.33,115.57,22.85,105.19,0,84.6,303.72,82.93,0
Airbag,M-777,92.11,4.17,234.52,40.82,86.3,6,26.92,166.56,98.41,2
Seat Belt,M-142,60.61,4.61,193.62,41.54,188.96,4,83.34,366.92,81.04,1
Seat Belt,M-132,62.8,1.22,52.06,49.85,135.0,2,49.54,354.8,99.78,0
Seat Belt,M-289,47.46,3.88,116.99,41.03,139.91,2,48.91,375.35,97.65,0
Occupant Safety,M-635,72.3,0.17,247.27,43.32,177.85,1,53.68,177.74,80.59,0
Occupant Safety,M-250,30.64,1.57,50.41,11.0,69.1,0,36.96,242.83,91.67,0
Steering,M-746,27.28,1.81,224.1,16.47,183.13,0,74.35,331.15,80.34,0
Occupant Safety,M-588,29.14,4.99,141.55,41.66,186.15,5,45.77,136.42,89.05,1
Steering,M-173,37.22,4.91,213.44,15.75,169.6,4,61.83,177.25,91.17,0
Occupant Safety,M-306,81.3,3.03,219.79,43.83,70.02,8,33.34,365.26,85.56,2
Airbag,M-213,92.82,1.3,104.71,16.05,112.32,3,36.29,286.71,83.12,0
Steering,M-346,40.06,2.79,50.03,43.76,124.75,2,73.91,228.34,82.67,0
Seat Belt,M-940,55.81,0.4,151.53,33.65,198.4,0,44.48,321.82,81.04,0
Seat Belt,M-798,52.44,2.4,117.8,8.79,131.36,0,55.27,290.98,84.59,0
Seat Belt,M-456,32.01,2.14,85.47,21.94,98.81,0,80.13,58.76,95.83,0
Occupant Safety,M-857,36.12,3.11,102.0,37.38,122.34,2,57.04,189.72,84.75,0
Steering,M-237,76.72,3.03,183.05,20.75,166.5,4,42.93,82.59,98.71,0
Occupant Safety,M-952,34.94,3.9,224.89,11.77,79.36,3,64.14,314.98,83.45,0
Occupant Safety,M-494,51.21,4.0,140.05,6.42,170.16,2,68.8,128.01,93.96,0
Seat Belt,M-224,52.34,0.59,239.74,29.94,98.17,0,32.41,296.74,98.35,0
Occupant Safety,M-482,92.14,4.85,77.11,38.71,141.44,2,87.33,357.52,84.87,1
Airbag,M-394,64.16,4.45,150.33,28.18,117.42,4,58.35,162.32,91.57,0
Steering,M-592,35.07,0.56,73.6,29.32,181.1,0,86.07,224.62,96.73,0
Seat Belt,M-212,83.73,4.79,74.98,25.25,169.85,2,38.49,175.11,82.25,1
Steering,M-266,39.39,4.54,143.95,15.79,149.75,2,86.74,348.62,94.99,0
Occupant Safety,M-793,54.86,4.44,150.14,35.88,179.12,2,66.38,398.72,83.62,0
Steering,M-676,79.57,0.12,226.37,45.84,155.05,2,44.0,300.61,87.13,0
Steering,M-267,71.52,0.87,78.81,21.3,72.46,0,62.57,134.85,96.57,0
Steering,M-565,56.72,2.7,118.17,13.57,74.8,0,21.71,64.2,82.3,0
Occupant Safety,M-117,53.13,3.01,194.1,11.97,57.62,1,67.22,254.76,86.1,0
Airbag,M-665,61.91,4.75,235.05,6.48,166.51,2,33.6,58.07,95.04,0
Airbag,M-304,97.26,4.15,184.38,24.93,61.05,6,60.77,275.67,93.99,2
Airbag,M-737,93.75,0.12,168.81,18.26,101.85,2,23.68,398.91,85.06,0
Airbag,M-554,81.31,2.02,72.31,31.85,88.1,2,47.43,174.96,94.83,0
Occupant Safety,M-543,34.58,1.36,63.45,44.52,62.93,3,52.56,377.04,93.41,0
Steering,M-867,44.38,0.74,155.7,46.54,177.59,3,38.23,66.48,92.86,0
Seat Belt,M-535,84.05,3.36,80.61,42.84,193.88,5,87.59,379.26,89.54,1
Steering,M-305,26.16,4.47,171.75,47.22,166.92,5,76.38,302.22,96.5,1
Steering,M-606,99.55,3.28,201.97,43.72,84.29,7,58.79,283.08,83.59,2
Steering,M-863,78.55,1.8,155.24,29.58,75.65,0,49.8,187.77,97.97,0
Occupant Safety,M-512,83.17,3.13,147.89,33.63,125.71,3,21.99,74.6,80.75,0
Steering,M-370,68.55,1.9,216.13,48.16,173.04,3,59.33,204.43,94.85,0
Seat Belt,M-595,40.86,1.84,209.47,36.48,75.84,0,88.62,231.47,92.49,0
Steering,M-408,32.57,1.85,148.85,24.56,85.77,0,85.78,247.94,97.55,0
Occupant Safety,M-673,75.55,0.65,205.06,22.62,120.73,0,26.72,351.14,83.93,0
Seat Belt,M-293,92.93,4.89,221.33,5.89,199.62,4,86.8,367.99,87.66,1
Occupant Safety,M-302,90.27,2.37,127.91,47.19,178.83,4,32.89,235.41,84.69,1
Occupant Safety,M-541,91.23,0.67,238.37,42.88,75.6,3,60.97,177.56,83.76,1
Airbag,M-611,73.36,1.86,241.51,27.98,104.99,0,46.43,124.69,87.13,0
Steering,M-500,35.38,2.23,226.69,42.85,180.68,3,69.91,182.59,82.75,0
Seat Belt,M-452,80.83,2.82,102.26,15.21,90.25,3,79.11,304.37,98.96,0
Seat Belt,M-191,60.29,1.99,94.24,38.59,191.36,0,58.2,203.43,99.03,0
Occupant Safety,M-354,32.04,2.52,172.15,7.77,179.78,0,57.69,263.09,95.19,0
Airbag,M-436,36.9,2.29,192.75,46.32,192.97,3,74.71,333.29,81.82,0
Seat Belt,M-511,49.7,3.43,148.27,13.61,194.59,4,31.09,273.18,82.07,0
Steering,M-689,88.82,3.49,110.22,12.23,114.04,6,65.84,267.96,80.18,1
Airbag,M-460,39.25,2.44,187.77,42.28,151.96,3,21.94,227.78,98.97,0
Steering,M-181,92.7,2.52,189.75,49.21,175.25,6,87.57,162.11,94.95,2
Seat Belt,M-647,79.94,1.84,130.52,26.46,92.19,0,84.68,332.35,81.85,0
Seat Belt,M-891,93.56,0.85,180.02,5.35,105.83,1,86.2,331.08,83.41,0
Occupant Safety,M-690,70.02,3.44,156.11,5.55,167.08,3,29.15,331.17,85.89,0
Airbag,M-223,58.44,2.7,53.37,30.11,187.09,0,63.22,99.4,86.66,0
Steering,M-431,33.66,0.16,181.07,43.72,70.2,2,77.62,193.0,99.12,0
Occupant Safety,M-990,78.12,3.66,143.63,24.47,172.75,3,76.69,115.2,92.63,0
Airbag,M-162,43.15,4.03,227.74,47.9,185.89,6,40.56,393.6,98.74,2
Airbag,M-162,35.93,4.46,190.88,39.32,79.57,1,88.26,319.64,91.98,0
Seat Belt,M-153,36.37,4.37,127.79,27.97,176.3,2,66.22,326.26,86.55,0
Airbag,M-495,88.18,4.06,88.21,32.5,165.28,4,30.63,184.62,89.61,1
Seat Belt,M-878,61.45,0.57,248.34,21.27,105.9,0,64.85,126.32,99.87,0
Seat Belt,M-872,41.55,4.63,200.4,19.2,138.9,1,83.85,392.75,80.2,0
Airbag,M-198,84.17,4.48,97.82,5.15,66.74,2,67.94,80.63,88.98,1
Airbag,M-473,98.0,1.49,81.62,46.53,85.52,4,60.03,198.89,97.46,1
Occupant Safety,M-499,39.64,3.99,55.4,35.51,102.32,4,65.28,192.01,93.94,0
Steering,M-644,44.04,0.55,226.49,39.87,133.76,0,38.08,50.25,99.1,0
Airbag,M-613,66.91,0.74,81.22,17.67,163.35,0,72.52,115.74,96.79,0
Airbag,M-514,66.67,0.81,84.6,19.45,126.91,0,54.37,239.67,96.12,0
Steering,M-359,63.13,2.73,71.27,10.98,180.89,0,59.45,314.07,94.52,0
Steering,M-572,48.74,2.4,221.28,23.52,130.78,0,52.35,223.79,92.77,0
Occupant Safety,M-865,63.74,3.49,94.73,32.78,125.51,4,61.13,120.04,93.74,0
Airbag,M-141,67.23,1.29,90.11,33.69,140.11,0,58.51,230.95,80.25,0
Seat Belt,M-847,78.28,4.41,77.99,46.94,87.5,3,58.05,60.87,86.01,1
Occupant Safety,M-266,79.19,0.73,147.43,24.71,69.6,0,31.3,303.24,95.28,0
Seat Belt,M-327,95.97,3.72,94.17,16.44,59.58,2,34.01,99.02,85.79,0
Occupant Safety,M-307,72.65,4.76,70.91,44.07,57.22,4,46.87,55.99,89.13,1
Occupant Safety,M-585,71.47,1.5,194.6,5.13,199.82,0,85.72,82.08,82.79,0
Airbag,M-781,40.64,1.65,182.95,5.66,118.85,0,66.56,118.81,91.97,0
Steering,M-455,98.94,2.36,166.23,5.24,92.17,3,57.47,385.55,94.97,0
Airbag,M-111,67.42,3.11,90.35,16.01,189.73,2,61.13,192.31,97.68,0
Steering,M-476,93.46,1.53,238.76,31.72,116.34,2,38.12,136.22,84.61,0
Airbag,M-708,90.4,2.16,176.98,42.81,58.6,6,22.78,395.51,95.02,2
Airbag,M-745,87.09,2.03,160.69,33.51,113.55,1,40.01,259.23,92.34,0
Seat Belt,M-739,81.05,1.65,108.52,14.87,95.38,1,54.95,153.09,91.12,0
Steering,M-489,27.61,3.9,140.06,26.67,195.83,4,26.07,254.19,94.34,0
Seat Belt,M-374,98.73,3.34,148.56,13.99,147.62,3,83.96,236.56,98.86,0
Occupant Safety,M-362,39.1,2.83,193.44,15.69,199.3,0,52.97,183.92,96.0,0
Occupant Safety,M-800,66.3,4.77,89.19,12.63,108.34,1,48.72,65.49,82.85,0
Seat Belt,M-342,51.7,1.9,211.72,5.36,73.24,0,44.25,178.37,91.09,0
Seat Belt,M-209,86.23,1.11,153.15,8.75,65.68,3,34.82,154.55,87.35,0
Airbag,M-251,48.87,1.28,223.56,12.66,98.23,0,71.57,388.66,85.58,0
Airbag,M-818,95.93,0.73,246.33,17.14,66.17,2,49.77,232.27,90.53,0
Occupant Safety,M-937,69.79,4.77,215.13,35.61,80.23,2,48.37,185.81,93.94,0
Steering,M-156,30.36,0.33,112.61,11.33,145.57,0,25.51,384.82,92.13,0
Airbag,M-532,84.1,1.64,121.45,47.44,196.38,3,47.64,237.41,87.1,1
Occupant Safety,M-697,28.46,0.79,214.88,38.36,197.19,0,73.01,204.96,88.88,0
Seat Belt,M-938,70.72,0.28,87.79,16.1,98.09,0,80.59,378.21,93.49,0
Seat Belt,M-988,42.21,3.88,229.26,45.41,123.32,4,41.1,93.43,96.61,0
Seat Belt,M-763,79.65,2.43,119.5,33.63,123.72,0,59.49,166.84,89.0,0
Steering,M-442,46.35,2.89,76.06,39.77,193.85,0,37.69,367.5,95.49,0
Airbag,M-907,66.29,0.28,176.41,36.01,75.71,0,26.6,361.85,87.32,0
Steering,M-758,42.04,0.5,183.13,9.35,108.46,0,23.98,70.92,84.53,0
Steering,M-891,86.48,3.33,201.92,13.18,129.97,4,23.84,184.95,96.6,0
Seat Belt,M-228,48.23,2.65,109.72,20.16,79.24,0,20.52,99.5,99.96,0
Seat Belt,M-380,25.23,1.32,199.08,24.74,92.94,0,48.26,284.79,94.4,0
Seat Belt,M-923,47.07,4.04,139.16,39.03,157.29,2,39.37,175.53,84.42,0
Steering,M-484,40.38,0.99,173.4,13.87,183.98,0,34.13,220.42,94.42,0
Airbag,M-704,80.06,1.91,53.05,32.14,79.78,2,45.07,334.38,93.52,0
Steering,M-878,55.26,2.85,149.76,24.87,57.75,0,59.53,265.09,91.84,0
Seat Belt,M-846,32.64,4.4,122.66,13.39,86.65,3,87.41,125.76,97.61,0
Airbag,M-869,28.41,0.46,73.77,45.78,133.4,1,42.22,89.56,81.99,0
Seat Belt,M-580,63.79,0.62,124.45,28.69,141.01,0,78.03,302.55,80.02,0
Seat Belt,M-311,58.34,2.27,128.76,45.3,90.08,1,85.57,204.05,85.16,0
Occupant Safety,M-973,96.49,3.95,180.85,23.38,87.98,6,81.87,206.41,97.06,1
Occupant Safety,M-250,91.33,4.61,208.06,24.83,154.34,4,76.89,60.59,84.17,1
Airbag,M-856,73.88,0.18,98.4,38.23,76.69,0,54.21,205.49,88.95,0
Steering,M-743,59.95,0.88,212.77,9.14,111.08,0,72.98,362.04,89.2,0
Occupant Safety,M-338,52.86,1.47,165.47,19.44,60.48,0,25.85,154.22,84.48,0
Seat Belt,M-730,40.43,0.96,151.95,21.62,116.69,0,38.5,60.39,84.32,0
Occupant Safety,M-122,45.38,1.75,169.4,25.32,62.57,0,46.1,70.41,89.62,0
Airbag,M-779,58.95,2.78,244.06,29.25,79.04,0,54.04,140.66,95.37,0
Airbag,M-941,27.53,1.57,179.36,5.83,108.19,0,54.1,140.09,88.85,0
Steering,M-130,29.86,2.92,115.07,23.22,125.26,0,51.66,302.62,85.86,0
Steering,M-135,88.56,4.28,199.73,35.04,115.62,3,40.77,126.03,89.97,1
Occupant Safety,M-151,51.64,3.58,109.21,9.92,71.91,2,82.47,178.37,95.45,0
Seat Belt,M-318,79.91,4.31,224.93,23.02,152.79,4,30.6,75.29,92.83,0
Steering,M-889,89.86,0.72,247.72,35.12,172.72,1,52.49,109.56,83.5,0
Airbag,M-428,37.18,4.46,69.34,37.24,181.42,4,50.0,312.21,86.74,0
Airbag,M-686,26.92,3.55,92.6,39.49,154.3,1,82.63,54.36,95.65,0
Seat Belt,M-726,47.81,2.13,151.65,33.79,73.41,0,60.8,186.92,99.64,0
Airbag,M-390,61.16,4.31,133.8,7.58,154.62,2,80.94,395.25,80.41,0
Occupant Safety,M-364,37.76,2.31,157.49,31.62,176.44,0,59.68,84.43,87.78,0
Airbag,M-551,53.24,0.71,132.73,45.49,179.27,3,76.79,86.54,81.46,0
Occupant Safety,M-818,50.38,1.01,157.69,15.42,136.78,0,80.99,61.82,80.25,0
Seat Belt,M-533,67.89,1.6,198.28,24.5,178.64,0,41.94,62.52,83.71,0
Steering,M-159,98.32,4.01,147.33,22.87,122.95,6,74.8,256.66,94.97,2
Seat Belt,M-374,93.52,3.79,155.83,29.77,143.65,5,71.32,241.45,83.97,0
Seat Belt,M-767,49.58,1.73,248.58,35.91,64.3,0,48.27,246.83,88.26,0
Steering,M-488,53.18,2.29,140.09,48.89,106.71,3,52.87,193.09,94.32,0
Seat Belt,M-903,70.94,3.48,161.47,40.0,136.5,2,52.49,350.34,80.48,0
Steering,M-354,25.78,4.62,88.75,5.49,137.11,1,20.37,107.34,89.81,0
Seat Belt,M-696,99.89,1.64,82.73,24.99,124.18,3,53.19,202.33,96.5,0
Occupant Safety,M-451,68.92,0.32,118.69,28.36,104.48,0,88.1,228.43,80.29,0
Occupant Safety,M-653,85.37,3.07,248.13,12.96,145.74,4,35.38,173.42,87.03,0
Occupant Safety,M-778,44.44,2.33,218.52,39.51,188.28,0,27.25,145.46,99.33,0
Airbag,M-757,55.59,3.71,186.75,27.77,176.53,2,30.86,268.56,85.42,0
Occupant Safety,M-655,98.11,4.95,225.89,29.01,186.33,6,32.65,308.59,97.87,2
Occupant Safety,M-162,89.8,4.63,195.12,9.53,170.88,7,73.33,154.75,93.56,2
Occupant Safety,M-346,56.25,0.87,204.27,26.7,197.29,0,73.82,260.8,97.63,0
Airbag,M-933,44.86,3.53,179.36,46.84,117.91,5,25.85,76.18,84.4,0
Seat Belt,M-929,67.71,0.5,167.33,16.54,185.16,0,29.71,182.07,91.76,0
Seat Belt,M-900,66.52,1.35,75.77,40.67,101.74,3,87.81,348.05,92.49,0
Steering,M-426,51.88,1.57,142.48,14.82,128.15,0,54.5,196.19,97.74,0
Occupant Safety,M-361,39.05,3.66,130.07,15.19,158.23,3,80.25,391.8,93.87,0
Airbag,M-120,30.88,3.16,60.92,8.04,69.94,3,57.93,396.05,90.65,0
Steering,M-494,84.94,3.32,129.02,18.68,186.85,3,29.55,233.48,96.5,0
Airbag,M-870,48.57,2.91,64.58,22.92,124.25,0,46.92,395.36,89.6,0
Occupant Safety,M-535,70.23,1.66,91.18,12.04,128.99,0,69.99,386.68,96.05,0
Occupant Safety,M-371,66.14,4.02,210.25,37.49,109.02,1,69.95,235.91,89.96,0
Airbag,M-844,44.52,0.46,190.86,30.34,69.96,0,64.94,252.73,93.61,0
Steering,M-603,90.64,2.21,142.19,40.51,101.01,4,71.34,264.78,96.57,1
Seat Belt,M-530,66.22,2.26,154.96,41.43,54.84,3,74.49,356.12,84.8,0
Steering,M-781,69.45,3.27,108.16,24.71,85.07,2,44.22,155.29,92.96,0
Airbag,M-443,94.41,1.23,161.4,30.1,63.24,1,67.63,324.86,92.21,0
Occupant Safety,M-174,57.71,4.66,91.2,24.79,50.92,2,74.15,115.88,84.31,0
Steering,M-780,27.66,3.2,62.8,16.34,53.06,4,73.55,110.75,84.94,0
Occupant Safety,M-588,94.1,3.46,249.33,16.09,152.62,4,28.74,274.0,81.61,0
Seat Belt,M-974,38.8,2.81,142.18,37.45,141.89,0,26.49,97.33,96.51,0
Airbag,M-474,55.6,2.45,223.01,29.66,91.6,0,52.55,255.07,83.51,0
Steering,M-402,42.12,2.72,102.57,16.73,117.38,0,53.1,354.21,87.24,0
Occupant Safety,M-955,62.26,1.74,146.25,24.5,155.48,0,75.01,320.06,97.94,0
Steering,M-789,93.89,1.15,140.12,20.75,76.2,1,45.6,212.11,84.26,0
Occupant Safety,M-206,56.77,4.76,206.91,21.32,69.65,4,80.62,200.43,97.76,0
Seat Belt,M-414,44.26,3.88,188.81,42.44,64.35,2,86.01,188.78,91.66,0
Steering,M-149,82.93,0.75,146.15,38.26,55.65,1,34.04,191.56,98.72,0
Airbag,M-222,31.12,4.43,51.66,44.31,107.9,7,70.41,298.3,83.12,2
Seat Belt,M-871,59.52,1.13,122.46,11.0,194.28,0,67.06,293.27,96.94,0
Airbag,M-735,43.28,2.88,214.62,15.99,96.7,0,27.28,109.31,80.73,0
Occupant Safety,M-869,79.34,0.36,65.8,30.79,84.7,0,72.24,304.42,95.98,0
Seat Belt,M-580,49.51,1.26,237.1,42.93,139.53,1,26.37,301.5,95.02,0
Airbag,M-934,69.87,0.16,228.35,22.33,186.58,0,65.11,339.27,88.97,0
Occupant Safety,M-305,94.45,4.17,110.25,11.82,125.19,4,29.12,350.02,96.73,1
Occupant Safety,M-373,67.67,0.48,137.73,37.08,93.36,0,73.81,340.56,81.13,0
Occupant Safety,M-143,71.93,3.18,55.3,5.08,113.4,4,63.23,296.83,81.09,0
Seat Belt,M-891,69.09,4.91,138.32,16.46,88.78,1,33.28,239.09,98.3,0
Airbag,M-867,96.87,1.54,249.51,22.88,84.39,3,61.88,372.09,85.45,0
Steering,M-164,88.46,3.91,139.7,36.18,103.19,7,63.59,218.48,84.68,1
Occupant Safety,M-494,29.71,0.53,247.35,47.12,103.85,2,38.5,174.32,81.6,0
Seat Belt,M-152,68.25,0.56,80.56,43.93,194.72,3,23.98,309.86,87.58,0
Seat Belt,M-729,26.47,1.62,74.95,20.49,154.39,0,48.23,286.25,90.43,0
Occupant Safety,M-674,71.12,2.93,216.02,13.47,56.91,0,54.25,174.63,87.33,0
Occupant Safety,M-247,53.08,3.43,108.9,6.63,142.93,3,49.67,106.31,84.98,0
Seat Belt,M-826,53.27,3.68,168.48,16.83,188.08,3,53.02,296.24,83.5,0
Airbag,M-585,53.06,2.46,174.11,16.09,115.6,0,87.99,356.5,94.31,0
Seat Belt,M-450,45.7,3.86,136.7,19.72,53.5,4,48.95,87.65,98.2,0
Occupant Safety,M-180,88.38,3.26,73.33,29.5,125.01,2,79.96,135.94,97.13,0
Airbag,M-760,59.37,4.28,106.13,44.28,106.54,3,50.5,262.56,99.98,1
Seat Belt,M-263,67.84,2.13,158.79,25.59,89.78,0,25.08,66.04,92.6,0
Steering,M-994,66.44,1.15,229.14,30.37,117.21,0,23.18,130.17,91.14,0
Airbag,M-630,49.54,4.99,131.43,38.53,100.49,2,65.15,293.98,91.54,0
Occupant Safety,M-846,41.64,4.96,117.71,37.6,99.56,1,31.66,108.9,85.48,0
Airbag,M-101,65.39,2.85,150.42,48.75,192.4,3,30.4,152.6,84.36,0
Steering,M-110,52.7,2.5,125.09,12.82,74.14,0,89.39,344.43,83.46,0
Occupant Safety,M-988,42.74,1.97,228.78,16.89,151.1,0,80.69,359.55,99.03,0
Seat Belt,M-775,42.15,1.35,237.76,42.28,186.97,2,44.66,361.73,80.27,0
Occupant Safety,M-119,61.46,1.34,245.84,47.27,80.85,2,22.33,255.27,98.45,0
Airbag,M-535,75.14,3.37,67.1,8.29,138.11,4,33.9,171.44,89.96,0
Airbag,M-654,63.99,1.72,77.23,36.19,63.09,0,79.19,82.11,82.86,0
Occupant Safety,M-135,56.52,1.42,114.22,33.17,145.84,0,50.24,126.03,89.55,0
Seat Belt,M-409,97.67,1.78,51.49,42.27,96.97,3,24.68,283.68,98.52,1
Steering,M-351,92.04,4.37,143.01,34.14,189.39,4,78.05,113.82,82.35,1
Steering,M-107,55.4,1.15,133.38,8.2,155.39,0,67.51,53.72,93.95,0
Occupant Safety,M-738,45.47,2.65,72.91,32.76,132.08,0,22.86,225.84,82.86,0
Steering,M-158,27.91,4.27,76.34,33.14,86.83,2,53.7,114.17,90.07,0
Occupant Safety,M-295,58.14,1.41,246.79,16.43,117.35,0,81.52,201.97,90.58,0
Steering,M-406,31.37,0.29,246.9,7.17,159.41,0,55.16,292.8,91.59,0
Airbag,M-393,39.31,2.15,209.82,25.26,98.53,0,27.16,94.01,91.58,0
Steering,M-550,60.48,0.21,110.76,17.91,106.25,0,45.76,151.52,84.34,0
Airbag,M-339,88.98,3.15,168.65,33.54,96.65,3,40.94,241.94,97.25,0
Seat Belt,M-545,27.47,1.96,89.78,31.25,129.29,0,83.21,151.27,90.55,0
Airbag,M-875,68.75,4.04,52.68,47.07,158.01,4,67.26,387.22,90.88,1
Airbag,M-916,62.48,1.16,175.94,26.85,111.48,0,20.62,192.28,84.11,0
Steering,M-812,35.08,3.97,88.77,16.91,198.09,4,70.39,263.65,91.85,0
Airbag,M-366,40.59,4.87,99.18,43.34,174.18,2,79.93,64.93,96.23,1
Occupant Safety,M-424,51.14,0.22,92.07,21.96,143.19,0,31.83,277.77,86.75,0
Occupant Safety,M-573,44.09,1.8,211.95,13.94,87.69,0,35.26,350.78,81.73,0
Occupant Safety,M-971,50.92,1.46,87.42,14.38,109.71,0,48.45,279.74,82.31,0
Airbag,M-833,92.03,2.66,72.78,45.93,138.91,4,26.02,177.18,80.74,1
