component_type,machine_id,temperature,vibration,pressure,motor_current,production_speed,defect_count,humidity,torque,sensor_accuracy,risk_level
Seat Belt,SB-103,58.81,0.83,97.79,12.6,102.12,0,42.14,99.16,94.34,0
Airbag,AB-111,70.88,1.43,295.5,18.97,103.95,0,74.95,185.98,94.64,1
Airbag,AB-114,64.53,1.37,197.56,29.54,97.45,0,69.9,144.31,91.41,0
Occupant Safety,OS-125,56.79,2.53,110.02,33.61,104.92,0,42.09,205.72,88.69,0
Seat Belt,SB-125,45.28,0.53,102.71,18.97,136.46,0,41.37,134.19,93.75,0
Occupant Safety,OS-102,63.75,3.01,134.99,22.16,130.65,4,42.54,248.38,92.9,0
Airbag,AB-113,43.8,1.84,296.35,28.73,100.45,0,58.98,188.36,90.36,0
Steering,ST-101,66.37,3.71,126.63,27.91,119.44,4,33.63,328.21,99.0,0
Steering,ST-118,82.07,1.3,137.61,20.54,73.07,1,59.34,318.28,93.84,0
Airbag,AB-116,56.19,2.23,236.76,16.88,132.78,0,42.77,126.48,98.04,0
Occupant Safety,OS-113,57.62,1.36,139.51,23.9,126.25,0,43.17,230.88,90.82,0
Airbag,AB-117,46.07,2.02,257.73,21.15,116.76,0,38.59,133.65,99.38,0
Airbag,AB-121,74.86,2.44,283.93,23.18,116.36,0,42.79,158.46,98.46,1
Seat Belt,SB-106,49.13,0.57,96.9,17.36,81.44,0,30.95,95.73,93.32,0
Occupant Safety,OS-102,39.82,2.11,113.62,33.58,87.54,0,68.65,208.81,88.67,0
Seat Belt,SB-114,54.93,1.7,88.92,18.81,116.97,0,35.38,95.78,97.48,0
Steering,ST-108,59.87,2.11,169.75,31.29,115.51,0,55.0,316.36,95.21,0
Airbag,AB-110,51.92,2.27,183.98,16.85,99.06,0,45.93,192.63,93.03,0
Occupant Safety,OS-110,64.51,3.13,155.41,34.52,85.96,7,43.53,246.36,90.55,1
Steering,ST-125,84.88,3.25,113.78,36.63,93.19,3,79.15,256.0,92.69,0
Occupant Safety,OS-113,36.75,2.32,119.3,33.13,75.51,0,68.7,177.9,92.56,0
Seat Belt,SB-113,47.4,1.12,118.97,23.31,179.01,0,51.0,143.61,93.64,0
Airbag,AB-103,74.01,1.16,290.0,17.63,111.07,0,71.2,190.64,93.0,1
Occupant Safety,OS-111,52.62,1.89,112.43,22.96,129.98,1,60.32,130.66,89.7,0
Airbag,AB-103,45.02,2.75,184.26,26.04,70.95,0,66.47,211.68,91.89,0
Occupant Safety,OS-118,40.89,3.44,121.92,26.46,107.12,3,76.68,183.76,93.89,0
Steering,ST-110,75.17,2.71,125.38,34.44,119.36,3,35.23,341.79,90.61,0
Occupant Safety,OS-119,37.99,2.66,124.16,26.54,65.85,2,67.49,195.29,98.01,0
Airbag,AB-101,54.99,1.04,247.97,23.14,122.42,0,55.59,176.04,96.47,0
Seat Belt,SB-120,58.4,1.49,102.16,17.69,85.81,0,50.33,87.88,93.41,0
Airbag,AB-105,68.59,2.05,186.99,15.41,88.46,0,66.73,209.11,97.27,0
Seat Belt,SB-120,39.45,1.25,86.02,13.54,105.07,0,56.01,84.89,92.24,0
Steering,ST-105,73.5,3.3,101.64,38.35,83.65,4,40.93,314.83,97.92,0
Occupant Safety,OS-123,57.74,2.82,147.12,25.58,70.0,2,61.48,214.3,86.76,1
Airbag,AB-114,45.8,2.71,238.65,18.04,112.44,0,34.42,141.62,99.34,0
Occupant Safety,OS-117,53.12,2.54,148.69,31.35,88.61,3,44.76,140.6,92.68,0
Airbag,AB-108,53.72,1.03,247.43,25.7,118.24,0,39.92,133.89,92.71,0
Steering,ST-114,53.64,1.28,116.2,28.41,108.64,0,61.33,392.5,91.22,0
Airbag,AB-115,55.53,1.22,299.54,29.94,149.82,0,72.21,129.05,90.29,0
Steering,ST-113,79.06,1.41,101.45,34.39,67.0,2,41.92,253.15,93.1,0
Steering,ST-115,76.71,3.64,149.07,43.33,104.63,7,50.87,307.96,99.64,1
Seat Belt,SB-117,54.29,0.88,118.95,19.28,101.11,0,60.92,138.31,97.13,0
Occupant Safety,OS-108,35.29,1.52,117.12,15.14,86.24,2,52.6,177.34,98.91,0
Steering,ST-101,56.88,2.74,103.68,24.45,50.39,0,63.01,355.33,95.56,0
Seat Belt,SB-111,48.44,2.13,105.86,14.15,112.74,0,41.63,108.69,94.08,0
Airbag,AB-113,44.58,1.37,192.07,15.53,145.71,0,74.31,183.42,96.89,0
Occupant Safety,OS-106,36.99,3.07,105.0,20.89,99.23,4,51.37,193.86,89.19,0
Occupant Safety,OS-107,56.53,3.03,125.84,15.45,100.43,3,79.17,234.97,85.97,1
Seat Belt,SB-123,56.5,0.59,114.92,11.24,137.49,0,36.65,129.6,95.17,0
Occupant Safety,OS-107,43.93,1.19,118.37,18.67,132.53,3,65.89,153.6,89.7,0
Occupant Safety,OS-110,54.84,3.39,132.26,17.36,66.96,5,41.72,240.56,92.77,1
Seat Belt,SB-125,30.09,1.63,91.21,24.12,152.0,0,48.38,145.23,95.59,0
Seat Belt,SB-105,32.59,1.57,109.13,24.29,160.2,0,32.85,147.56,96.69,0
Occupant Safety,OS-119,61.67,1.91,111.33,21.55,128.42,1,62.09,142.77,87.45,1
Airbag,AB-107,57.89,1.86,203.33,22.77,112.68,0,58.93,217.7,97.3,0
Seat Belt,SB-109,43.07,1.84,105.93,21.26,147.2,0,42.61,101.72,95.33,0
Airbag,AB-101,50.26,2.35,236.41,17.66,66.64,0,35.31,211.68,98.91,0
Occupant Safety,OS-109,39.52,3.43,123.95,29.92,111.36,4,46.18,128.63,90.55,0
Occupant Safety,OS-109,68.73,2.35,149.24,33.49,67.78,2,47.9,189.5,86.08,1
Steering,ST-124,72.49,2.08,148.52,27.42,61.63,0,35.88,253.22,97.37,0
Occupant Safety,OS-122,45.58,2.47,104.63,23.47,132.94,2,53.78,201.43,99.12,0
Seat Belt,SB-118,46.85,1.95,111.52,22.45,170.9,0,38.26,142.44,99.1,0
Airbag,AB-119,58.32,2.8,251.28,24.24,113.12,0,65.81,120.58,98.72,0
Seat Belt,SB-104,38.43,1.09,113.42,16.34,114.65,0,32.48,88.1,92.67,0
Steering,ST-109,68.54,3.24,134.55,30.97,117.49,4,77.87,287.97,95.72,0
Seat Belt,SB-117,41.55,1.42,113.91,18.39,100.9,0,63.26,147.91,93.07,0
Steering,ST-124,58.88,1.45,136.46,37.85,66.07,0,57.35,343.05,93.83,0
Seat Belt,SB-119,37.4,0.81,112.67,10.81,164.14,0,68.12,122.91,92.88,0
Seat Belt,SB-122,50.42,0.62,105.77,15.89,151.43,0,40.69,83.67,97.61,0
Occupant Safety,OS-112,58.7,2.69,98.21,21.66,124.39,1,49.95,124.03,95.83,0
Occupant Safety,OS-104,68.98,1.96,142.19,32.71,113.97,1,36.21,184.74,93.77,0
Airbag,AB-123,74.76,1.95,268.02,26.0,101.03,0,40.36,181.17,91.57,1
Steering,ST-116,53.94,3.96,131.79,34.92,89.48,2,74.69,389.67,97.14,0
Seat Belt,SB-111,59.41,1.49,106.99,21.76,83.8,0,55.4,91.89,99.96,0
Steering,ST-105,80.39,3.28,119.72,33.62,101.87,3,42.67,333.56,98.75,0
Seat Belt,SB-123,56.3,1.47,94.03,13.3,157.45,0,35.53,81.69,92.67,0
Steering,ST-110,76.73,2.38,156.44,28.33,61.9,2,63.89,399.08,89.26,1
Steering,ST-124,61.29,2.47,110.04,44.23,61.73,2,49.27,347.79,90.86,0
Airbag,AB-110,54.22,2.77,275.47,27.57,115.44,0,37.47,124.01,97.69,0
Airbag,AB-119,46.03,2.38,295.28,27.33,125.56,0,69.17,162.09,98.02,0
Steering,ST-124,70.01,2.37,172.58,26.04,67.89,0,79.84,303.45,91.61,0
Seat Belt,SB-110,32.03,1.56,81.04,13.58,122.36,0,45.83,125.92,98.79,0
Occupant Safety,OS-120,43.57,3.14,104.39,30.8,112.47,4,49.93,175.45,85.14,1
Seat Belt,SB-120,34.17,1.25,95.77,17.9,113.11,0,56.22,85.43,94.62,0
Occupant Safety,OS-111,51.94,2.34,145.3,20.64,75.27,2,36.22,179.96,98.01,0
Airbag,AB-110,63.61,1.06,235.66,26.77,121.49,0,65.52,190.27,93.19,0
Occupant Safety,OS-109,45.79,3.08,99.59,22.29,105.94,4,31.12,151.71,91.6,0
Steering,ST-112,84.12,1.44,153.88,37.87,57.27,2,65.36,311.46,93.75,0
Seat Belt,SB-111,40.59,0.87,100.14,17.95,83.57,0,46.86,84.89,96.14,0
Steering,ST-103,76.68,2.29,117.94,41.56,63.8,5,43.81,275.53,93.29,0
Occupant Safety,OS-119,68.45,2.47,145.42,20.29,61.35,0,44.57,157.53,94.33,0
Occupant Safety,OS-118,44.48,2.46,134.86,16.08,87.73,3,49.14,194.69,88.89,0
Occupant Safety,OS-120,43.67,1.64,119.12,19.02,130.29,1,66.79,131.98,93.79,0
Occupant Safety,OS-124,59.15,3.09,125.31,34.39,80.09,4,79.23,201.41,90.51,0
Airbag,AB-122,63.3,2.92,290.38,15.13,144.76,0,37.13,167.5,99.31,0
Seat Belt,SB-106,41.51,0.86,103.02,23.96,150.34,0,40.57,104.03,92.89,0
Steering,ST-118,49.49,1.86,130.52,39.38,95.83,0,61.15,396.55,94.56,0
Occupant Safety,OS-112,67.79,3.28,126.87,16.44,102.0,4,79.61,228.47,92.24,0
Occupant Safety,OS-102,46.89,1.81,157.06,34.72,117.11,0,38.74,169.8,92.15,0
Occupant Safety,OS-119,46.07,2.63,114.79,28.18,94.48,3,58.58,181.55,89.58,0
Airbag,AB-115,57.86,2.91,232.11,26.45,69.79,0,49.29,203.06,96.84,0
Seat Belt,SB-118,53.66,1.75,81.59,13.47,132.19,0,59.1,119.35,93.37,0
Occupant Safety,OS-104,61.77,2.56,111.46,31.89,91.12,2,30.84,219.36,86.32,1
Airbag,AB-125,48.2,2.26,267.53,23.57,87.5,0,44.76,210.64,93.65,0
Seat Belt,SB-104,57.71,1.45,93.15,11.64,132.27,0,62.85,94.62,93.34,0
Occupant Safety,OS-116,47.34,3.1,109.63,16.06,112.01,5,43.67,242.37,92.13,1
Airbag,AB-101,59.66,3.0,212.43,18.32,139.95,0,68.68,213.23,92.18,0
Airbag,AB-103,48.67,1.54,250.92,19.2,122.87,0,62.43,150.45,91.42,0
Airbag,AB-107,54.8,2.47,279.69,17.64,112.92,0,65.37,131.87,96.55,0
Airbag,AB-113,55.04,2.09,261.44,21.05,135.26,0,30.53,177.03,96.87,0
Steering,ST-104,78.74,3.89,118.11,37.46,69.17,3,67.9,351.2,97.41,0
Airbag,AB-106,59.17,2.31,293.54,21.73,100.58,0,40.14,121.52,90.62,0
Seat Belt,SB-125,47.43,2.32,94.04,12.86,162.81,0,49.82,112.26,93.32,0
Steering,ST-101,80.47,1.22,177.55,35.96,97.82,1,31.14,312.59,90.18,0
Airbag,AB-111,42.68,2.42,280.4,27.63,82.45,0,41.01,169.09,99.62,0
Airbag,AB-119,69.08,1.7,230.08,28.27,137.26,0,64.39,145.05,97.32,0
Airbag,AB-103,44.72,2.8,243.2,19.81,67.54,0,53.66,212.12,90.9,0
Airbag,AB-124,53.76,2.64,181.56,15.71,88.26,0,42.56,135.74,99.23,0
Airbag,AB-124,42.86,2.97,289.16,26.13,92.91,0,37.97,145.85,90.92,0
Occupant Safety,OS-123,49.12,3.05,147.78,18.14,93.49,5,79.95,215.82,99.84,1
Seat Belt,SB-110,54.03,2.13,99.57,23.61,142.48,0,40.28,129.49,95.57,0
Airbag,AB-115,54.44,2.55,284.7,29.28,95.12,0,68.12,195.09,94.81,0
Occupant Safety,OS-121,42.28,2.35,143.08,28.04,96.28,3,40.45,159.72,89.56,0
Steering,ST-122,67.59,3.27,143.56,40.98,83.0,5,73.59,267.09,90.18,0
Steering,ST-105,63.11,1.14,117.62,40.46,95.02,1,32.12,271.43,95.34,0
Airbag,AB-111,73.0,2.82,271.89,17.56,136.63,0,74.06,217.01,99.24,1
Steering,ST-104,62.93,3.65,105.33,36.91,86.32,3,42.46,323.03,97.93,0
Steering,ST-125,59.04,2.43,143.92,30.91,112.35,0,36.19,394.85,97.71,0
Seat Belt,SB-102,49.84,1.97,80.25,17.97,124.4,0,67.47,120.12,98.08,0
Steering,ST-122,69.67,1.04,137.77,26.08,55.76,0,67.58,270.62,89.85,0
Steering,ST-102,56.63,3.08,178.29,29.97,115.08,4,70.0,341.74,96.08,0
Occupant Safety,OS-119,52.75,2.61,95.42,27.9,127.49,0,54.56,201.03,91.8,0
Airbag,AB-104,60.52,2.23,186.01,22.26,132.58,0,60.89,205.43,95.14,0
Seat Belt,SB-101,56.37,1.34,114.8,21.32,173.63,0,35.6,146.93,94.52,0
Steering,ST-123,53.06,2.99,123.84,21.91,73.38,0,51.88,272.23,92.73,0
Occupant Safety,OS-103,46.99,1.17,113.17,27.94,65.77,2,53.4,195.59,97.18,0
Seat Belt,SB-102,35.3,2.28,87.76,15.97,99.97,0,60.31,84.31,94.96,0
Airbag,AB-115,41.37,1.29,251.22,24.12,117.12,0,66.61,216.77,93.38,0
Seat Belt,SB-123,57.57,1.67,98.79,22.56,179.81,0,69.19,113.5,95.98,0
Airbag,AB-114,42.59,1.23,218.17,26.36,83.97,0,73.32,197.0,92.46,0
Occupant Safety,OS-116,64.61,2.81,92.69,30.0,96.02,3,44.4,172.68,96.86,0
Steering,ST-102,78.5,2.32,156.75,25.91,72.01,2,54.86,341.75,97.97,0
Seat Belt,SB-118,35.29,1.2,100.58,23.02,156.34,0,65.54,80.7,98.38,0
Airbag,AB-118,55.82,1.43,242.41,16.17,72.91,0,71.81,131.83,99.94,0
Airbag,AB-110,64.42,2.81,182.83,25.17,126.38,0,59.48,148.73,91.98,0
Steering,ST-118,53.47,1.72,111.88,43.44,112.02,2,40.27,321.57,93.98,0
Seat Belt,SB-110,32.28,1.19,85.13,15.44,92.36,0,63.53,116.15,99.75,0
Seat Belt,SB-103,45.06,0.96,116.67,21.35,159.02,0,64.91,94.77,94.84,0
Steering,ST-125,66.74,3.4,111.76,32.28,99.77,3,63.07,337.56,93.03,0
Steering,ST-123,68.27,3.74,141.45,20.99,93.65,2,69.89,268.03,91.37,0
Airbag,AB-101,69.15,2.99,281.49,21.38,94.82,0,48.48,160.48,95.92,0
Airbag,AB-110,63.98,2.12,198.2,21.33,120.33,0,61.07,190.52,98.22,0
Seat Belt,SB-102,41.82,1.86,93.74,13.96,174.02,0,62.97,147.14,99.86,0
Airbag,AB-117,42.9,1.14,272.02,19.79,116.51,0,46.92,177.98,95.28,0
Occupant Safety,OS-115,55.01,2.23,156.51,24.12,88.67,1,49.29,247.3,92.54,0
Steering,ST-104,45.85,1.5,167.05,22.28,106.3,0,54.7,372.86,99.99,0
Occupant Safety,OS-114,49.97,2.45,101.38,17.79,121.09,1,39.66,226.61,96.32,0
Steering,ST-116,67.83,2.0,103.23,25.88,84.58,0,70.22,262.83,89.77,0
Airbag,AB-106,58.22,2.82,293.4,24.1,66.69,0,36.94,203.07,91.65,0
Airbag,AB-122,54.18,2.83,264.17,25.65,69.51,0,35.51,206.91,91.18,0
Occupant Safety,OS-118,59.48,3.05,144.17,17.75,130.68,1,71.28,187.4,85.61,1
Seat Belt,SB-116,31.78,2.11,117.28,19.28,131.96,0,31.33,125.72,92.9,0
Steering,ST-123,55.31,2.92,175.66,30.04,89.22,0,57.84,293.56,99.36,0
Seat Belt,SB-120,40.77,1.3,97.09,13.77,105.84,0,35.7,82.45,96.44,0
Steering,ST-110,73.19,2.39,113.93,37.93,90.5,0,65.64,287.09,93.48,0
Steering,ST-121,68.71,2.93,158.34,44.16,73.65,3,36.56,337.44,88.08,1
Airbag,AB-120,67.09,2.44,195.01,17.15,134.63,0,52.71,204.83,92.54,0
Seat Belt,SB-111,43.56,0.63,80.83,11.72,104.54,0,36.08,102.03,93.91,0
Steering,ST-103,46.18,2.36,175.68,22.86,101.68,0,79.48,391.97,92.64,0
Occupant Safety,OS-118,66.87,3.46,146.93,25.81,93.69,7,38.13,217.23,97.06,1
Seat Belt,SB-108,55.83,0.95,84.52,11.79,97.47,0,54.41,108.8,98.96,0
Steering,ST-108,81.0,2.99,144.7,29.57,97.01,3,69.09,275.31,96.88,0
Steering,ST-103,60.74,1.75,177.84,29.51,97.76,0,65.16,361.08,97.68,0
Occupant Safety,OS-109,61.47,2.0,97.58,26.97,126.17,2,64.54,218.26,98.79,0
Occupant Safety,OS-114,68.59,2.5,118.96,16.19,95.14,2,64.17,148.76,91.71,0
Airbag,AB-125,51.19,1.66,189.65,20.23,71.11,0,61.81,217.07,94.68,0
Seat Belt,SB-103,50.87,1.65,82.08,11.38,83.86,0,58.8,85.39,98.73,0
Seat Belt,SB-116,49.34,1.36,88.12,18.01,131.53,0,35.77,111.56,94.04,0
Seat Belt,SB-118,51.51,2.01,104.99,13.96,122.5,0,43.01,101.34,96.56,0
Seat Belt,SB-122,38.36,1.86,114.79,11.49,103.25,0,51.25,100.91,93.36,0
Occupant Safety,OS-109,60.75,1.15,107.65,19.22,111.37,1,58.6,173.56,94.1,0
Seat Belt,SB-105,57.62,1.15,93.84,23.54,96.57,0,32.52,135.02,95.77,0
Steering,ST-112,56.29,2.75,123.44,34.39,96.68,0,36.65,288.4,94.27,0
Seat Belt,SB-114,30.61,2.16,108.47,18.48,169.69,0,47.09,136.19,92.66,0
Occupant Safety,OS-122,45.04,1.92,101.04,31.72,103.14,0,49.01,150.6,94.62,0
Occupant Safety,OS-119,42.92,1.04,136.64,24.38,88.57,0,30.44,165.62,93.6,0
Airbag,AB-106,45.69,1.59,293.2,21.5,132.23,0,55.41,125.16,91.93,0
Airbag,AB-107,64.15,1.91,202.02,15.39,101.04,0,60.07,132.7,93.1,0
Seat Belt,SB-121,50.51,1.99,87.72,13.15,85.31,0,46.36,92.73,99.85,0
Airbag,AB-107,63.56,2.61,205.76,17.82,131.63,0,33.49,218.4,98.16,0
Seat Belt,SB-119,49.04,2.44,101.52,10.2,123.05,0,65.07,130.97,96.68,0
Seat Belt,SB-104,58.14,1.31,81.1,20.33,96.87,0,48.17,87.97,93.14,0
Occupant Safety,OS-119,56.83,2.4,108.3,15.28,98.84,2,52.3,156.12,91.74,0
Occupant Safety,OS-119,67.52,1.28,146.16,34.6,86.6,0,36.45,168.04,98.04,0
Steering,ST-115,56.57,3.21,123.6,41.2,100.81,6,42.63,276.93,97.26,1
Occupant Safety,OS-125,55.89,2.43,104.04,25.47,66.0,1,71.35,197.56,97.07,0
Steering,ST-107,78.28,3.64,116.44,23.97,50.29,5,73.7,322.11,95.05,0
Steering,ST-119,72.96,1.98,170.81,33.07,51.03,0,56.38,268.46,92.2,0
Seat Belt,SB-114,36.63,1.06,115.07,11.02,98.77,0,49.82,112.56,98.92,0
Airbag,AB-102,69.23,1.44,290.01,28.45,125.97,0,48.53,211.63,90.88,0
Airbag,AB-114,64.58,2.81,196.35,18.53,127.21,0,33.96,154.12,91.11,0
Airbag,AB-103,40.06,1.75,232.81,24.33,94.64,0,71.81,204.63,91.16,0
Occupant Safety,OS-107,66.11,1.48,138.53,17.23,116.44,3,66.86,148.53,90.12,0
Seat Belt,SB-101,52.48,1.82,113.27,11.61,109.1,0,43.06,123.17,94.95,0
Occupant Safety,OS-119,67.18,1.52,115.03,25.36,81.02,3,66.84,191.47,98.67,0
Steering,ST-125,64.92,3.56,165.24,35.89,112.96,4,73.67,351.62,95.24,0
Airbag,AB-104,59.81,1.89,237.96,29.3,72.38,0,36.38,170.68,99.51,0
Steering,ST-109,58.03,1.16,135.41,35.31,93.93,0,70.77,265.58,90.47,0
Airbag,AB-125,41.07,2.14,274.84,21.72,79.83,0,30.72,134.33,91.62,0
Occupant Safety,OS-103,58.7,1.31,90.98,27.53,138.36,0,44.39,245.93,99.52,0
Occupant Safety,OS-108,35.75,1.01,137.08,21.87,95.21,1,62.61,141.44,94.17,0
Occupant Safety,OS-119,52.43,1.99,106.28,25.4,71.34,0,31.71,203.66,87.42,1
Airbag,AB-120,65.26,1.6,211.04,24.52,64.93,0,39.74,141.3,95.34,0
Steering,ST-119,73.83,1.67,168.86,44.14,76.92,2,77.46,370.45,88.66,1
Seat Belt,SB-122,49.79,1.34,117.48,15.23,106.79,0,57.31,132.35,99.45,0
Airbag,AB-122,40.62,2.46,219.18,17.28,82.11,0,74.12,190.77,95.81,0
Airbag,AB-118,41.65,1.97,227.79,18.7,77.57,0,59.75,156.4,93.68,0
Seat Belt,SB-116,32.6,2.0,94.59,20.15,157.1,0,59.54,94.67,95.28,0
Airbag,AB-115,67.3,2.89,268.16,20.23,109.8,0,41.06,129.9,97.42,0
Steering,ST-114,83.26,3.77,124.97,29.59,88.24,3,55.27,256.66,88.12,0
Steering,ST-105,71.93,2.0,101.75,21.79,73.33,0,63.86,261.0,97.16,0
Airbag,AB-102,64.47,1.29,195.5,16.73,119.72,0,58.68,184.33,92.13,0
Seat Belt,SB-122,50.29,1.89,102.91,13.79,151.84,0,63.0,87.14,95.84,0
Occupant Safety,OS-123,59.56,1.45,147.65,18.35,127.45,0,78.81,220.29,91.48,0
Airbag,AB-106,62.17,2.9,234.58,28.01,102.74,0,30.72,216.57,92.3,0
Steering,ST-110,48.9,2.71,116.91,27.31,63.18,0,37.13,311.48,97.25,0
Airbag,AB-109,65.1,2.17,291.66,16.67,148.01,0,42.62,160.56,94.22,0
Airbag,AB-113,70.11,2.98,288.29,20.71,61.2,0,31.3,191.34,92.31,1
Airbag,AB-117,48.22,1.89,206.3,18.31,146.97,0,64.68,148.15,96.2,0
Seat Belt,SB-107,42.96,0.73,101.48,20.55,155.65,0,58.4,141.87,97.44,0
Occupant Safety,OS-115,68.68,2.22,152.41,33.72,121.15,0,33.35,139.21,93.57,0
Occupant Safety,OS-121,57.06,3.34,106.14,16.28,109.82,6,66.59,189.06,92.79,1
Steering,ST-113,67.51,1.72,112.95,28.66,116.72,0,44.63,257.02,88.6,0
Occupant Safety,OS-104,37.81,3.21,96.57,32.21,128.38,3,70.52,126.53,91.3,0
Steering,ST-113,67.68,1.12,173.83,22.97,115.03,0,71.48,279.53,92.45,0
Airbag,AB-109,47.54,1.45,275.03,16.12,107.58,0,57.5,146.17,96.42,0
Seat Belt,SB-117,41.77,2.14,114.58,11.03,100.95,0,53.48,136.3,97.48,0
Occupant Safety,OS-122,49.92,2.11,96.87,30.39,111.77,2,34.89,143.82,96.9,0
Occupant Safety,OS-101,64.99,1.6,151.89,23.39,97.48,1,40.44,142.27,85.78,1
Airbag,AB-112,40.31,1.67,249.57,29.92,120.04,0,59.81,186.96,91.32,0
Steering,ST-123,56.59,1.33,138.31,21.03,84.86,0,62.96,294.74,88.97,0
Steering,ST-111,52.92,3.38,103.31,28.62,59.82,2,63.81,374.0,94.48,0
Occupant Safety,OS-118,63.58,1.1,98.94,17.05,91.94,0,42.64,188.74,92.68,0
Occupant Safety,OS-104,47.66,2.48,115.41,17.11,80.68,0,77.4,169.27,89.97,0
Airbag,AB-103,52.61,2.76,276.36,23.14,133.06,0,42.75,160.31,96.3,0
Seat Belt,SB-122,41.55,1.28,80.62,10.6,177.87,0,49.16,121.43,92.02,0
Seat Belt,SB-112,57.82,1.48,83.83,16.42,91.6,0,47.81,137.58,95.57,0
Seat Belt,SB-103,30.07,1.51,115.08,12.13,90.62,0,32.2,80.67,99.32,0
Occupant Safety,OS-107,50.11,1.92,92.28,31.29,120.38,1,69.9,143.32,88.6,0
Steering,ST-113,70.57,1.57,136.7,32.24,107.39,0,69.79,271.02,97.43,0
Seat Belt,SB-104,35.16,1.02,93.36,19.53,177.55,0,53.61,108.44,97.37,0
Steering,ST-111,65.27,2.82,134.61,22.09,98.8,0,65.85,323.51,88.68,0
Steering,ST-107,84.27,1.56,101.27,35.81,108.19,2,72.74,368.36,99.72,0
Occupant Safety,OS-102,51.14,3.11,106.27,34.05,120.83,3,49.65,163.44,97.34,0
Occupant Safety,OS-105,44.28,1.84,141.61,17.18,78.34,0,33.96,230.25,97.25,0
Occupant Safety,OS-104,43.81,3.37,135.3,27.63,124.74,7,45.73,197.1,86.36,2
Steering,ST-106,61.28,3.89,169.51,39.57,63.97,3,76.06,341.69,99.84,0
Steering,ST-120,77.18,1.29,111.55,36.06,81.08,2,59.51,372.33,98.87,0
Steering,ST-105,49.6,2.39,101.48,36.21,81.77,0,61.79,266.83,97.12,0
Airbag,AB-102,48.83,1.56,189.13,29.79,75.03,0,45.74,181.82,97.25,0
Steering,ST-112,72.22,2.37,100.41,20.8,106.08,0,68.22,300.82,94.94,0
Steering,ST-108,52.08,1.89,172.91,27.65,81.56,0,69.68,329.46,95.36,0
Airbag,AB-108,74.28,2.54,181.9,17.3,103.1,0,40.2,188.6,92.14,0
Steering,ST-111,56.77,1.27,133.56,42.05,103.01,1,30.72,385.37,98.18,1
Airbag,AB-104,60.9,1.42,232.61,20.4,95.63,0,34.14,218.35,91.83,0
Airbag,AB-111,59.36,1.01,218.82,15.55,102.71,0,58.05,185.53,98.07,0
Airbag,AB-110,65.38,1.79,186.46,25.72,96.14,0,41.22,133.63,94.05,0
Occupant Safety,OS-117,68.32,2.38,116.76,20.1,67.96,0,70.76,201.38,91.61,0
Airbag,AB-115,50.64,1.66,273.12,18.16,93.75,0,67.74,211.83,96.72,0
Occupant Safety,OS-105,55.78,3.37,111.66,22.73,138.47,4,46.26,194.99,87.21,1
Occupant Safety,OS-119,53.89,1.09,109.69,28.81,107.85,0,76.4,222.2,95.21,0
Occupant Safety,OS-107,65.51,2.76,108.68,17.17,75.09,3,62.2,230.51,97.61,0
Airbag,AB-103,73.5,2.41,185.12,17.14,114.89,0,39.77,203.23,93.45,0
Airbag,AB-108,59.93,1.43,224.02,26.46,81.75,0,74.23,149.28,99.87,0
Airbag,AB-113,42.21,1.63,249.86,26.72,114.23,0,35.5,140.05,93.2,0
Steering,ST-103,82.82,2.98,178.96,31.7,52.31,1,43.58,350.52,97.79,0
Seat Belt,SB-102,50.66,1.44,119.39,10.42,117.25,0,37.37,148.77,98.15,0
Steering,ST-120,68.53,1.4,155.92,30.39,76.35,0,35.18,343.34,92.15,0
Seat Belt,SB-114,42.95,0.58,109.14,21.77,117.78,0,42.72,126.69,94.97,0
Occupant Safety,OS-118,44.4,1.43,125.63,17.25,65.08,1,48.36,198.25,96.23,0
Seat Belt,SB-112,44.66,1.67,97.27,24.28,133.61,0,35.01,84.56,92.75,0
Seat Belt,SB-123,50.24,2.35,94.45,21.47,167.97,0,36.65,110.92,92.03,0
Seat Belt,SB-107,40.15,2.15,118.5,16.19,96.9,0,55.47,138.83,95.61,0
Steering,ST-111,61.35,1.8,107.25,42.15,92.56,1,39.56,258.09,97.1,0
Steering,ST-125,83.64,2.36,131.38,20.48,93.02,2,38.58,338.28,94.13,0
Steering,ST-118,58.74,2.44,110.16,44.18,110.41,2,78.31,308.7,96.91,0
Seat Belt,SB-125,40.41,2.38,93.77,15.43,132.18,0,38.33,122.54,97.49,0
Steering,ST-117,66.98,2.72,179.57,44.86,80.12,2,55.21,369.61,97.31,1
Occupant Safety,OS-118,47.47,1.82,109.02,26.7,115.05,1,59.57,120.09,98.96,0
Seat Belt,SB-104,41.67,1.96,101.33,17.46,82.28,0,57.39,85.35,97.39,0
Seat Belt,SB-105,31.51,2.44,95.85,15.9,110.29,0,60.82,119.16,98.09,0
Steering,ST-125,60.24,3.32,110.66,35.82,80.52,2,40.72,332.12,90.84,0
Steering,ST-102,53.2,3.05,133.65,25.97,118.83,3,71.8,399.35,95.7,0
Seat Belt,SB-112,34.15,1.75,109.22,19.19,117.47,0,68.56,127.63,92.45,0
Seat Belt,SB-105,53.02,2.29,112.65,15.37,143.78,0,35.82,95.7,95.71,0
Steering,ST-120,73.94,3.42,103.47,21.9,53.72,3,68.98,333.03,90.8,0
